customer_id,orders,total_spend,avg_order_value,return_rate,n_provinces,avg_discount,max_qty,is_fraud,iso_flag,flag_return_abuse,flag_velocity,flag_multi_province,risk_score
34620,10,9221.83,922.183,0.0,4,5.5,2,0,0,0,0,0,0
34621,7,3719.88,531.4114285714286,0.2857142857142857,3,2.857142857142857,2,0,0,0,0,0,0
34622,13,7080.85,544.6807692307692,0.07692307692307693,3,8.076923076923077,3,0,0,0,0,0,0
34623,13,8601.35,661.6423076923077,0.07692307692307693,4,4.230769230769231,3,0,0,0,0,0,0
34624,14,9679.03,691.3592857142858,0.0,4,3.2142857142857144,3,0,0,0,0,0,0
34625,6,2633.08,438.84666666666664,0.16666666666666666,1,9.166666666666666,3,0,0,0,0,0,0
34626,19,9669.42,508.9168421052632,0.05263157894736842,3,5.7894736842105265,4,0,0,0,0,0,0
34627,17,8604.38,506.13999999999993,0.058823529411764705,4,6.176470588235294,4,0,0,0,0,0,0
34628,16,10572.74,660.79625,0.0625,1,5.3125,2,0,0,0,0,0,0
34629,19,10050.34,528.9652631578947,0.05263157894736842,5,1.0526315789473684,3,0,0,0,0,0,0
34630,9,4916.26,546.2511111111112,0.1111111111111111,2,5.0,2,0,0,0,0,0,0
34631,19,17385.05,915.0026315789473,0.05263157894736842,2,4.7368421052631575,3,0,0,0,0,0,0
34632,8,2207.89,275.98625,0.0,3,3.75,3,0,0,0,0,0,0
34633,6,3708.45,618.0749999999999,0.0,1,0.8333333333333334,3,0,0,0,0,0,0
34634,9,7234.24,803.8044444444445,0.1111111111111111,4,5.555555555555555,3,0,0,0,0,0,0
34635,7,8019.01,1145.5728571428572,0.0,2,1.4285714285714286,4,0,0,0,0,0,0
34636,6,2609.21,434.86833333333334,0.16666666666666666,1,4.166666666666667,2,0,0,0,0,0,0
34637,7,6120.05,874.2928571428572,0.14285714285714285,1,2.857142857142857,3,0,0,0,0,0,0
34638,8,5896.8099999999995,737.1012499999999,0.25,2,5.0,2,0,0,0,0,0,0
34639,6,2924.83,487.47166666666664,0.16666666666666666,3,3.3333333333333335,2,0,0,0,0,0,0
34640,13,12158.65,935.2807692307692,0.23076923076923078,4,2.6923076923076925,3,0,0,0,0,0,0
34641,7,10586.31,1512.33,0.0,2,3.5714285714285716,4,0,0,0,0,0,0
34642,13,10478.02,806.0015384615385,0.07692307692307693,4,2.6923076923076925,2,0,0,0,0,0,0
34643,13,4351.2,334.7076923076923,0.07692307692307693,4,3.8461538461538463,3,0,0,0,0,0,0
34644,15,15428.500000000002,1028.5666666666668,0.13333333333333333,3,4.0,3,0,0,0,0,0,0
34645,13,8267.31,635.946923076923,0.0,3,3.076923076923077,3,0,0,0,0,0,0
34646,7,5344.17,763.4528571428572,0.14285714285714285,2,5.714285714285714,2,0,0,0,0,0,0
34647,6,2372.2,395.3666666666666,0.0,2,5.833333333333333,3,0,0,0,0,0,0
34648,17,9151.45,538.3205882352942,0.17647058823529413,2,2.3529411764705883,2,0,0,0,0,0,0
34649,11,6643.44,603.9490909090908,0.0,4,7.2727272727272725,3,0,0,0,0,0,0
34650,18,21026.33,1168.1294444444445,0.1111111111111111,2,5.0,4,0,0,0,0,0,0
34651,14,8230.26,587.8757142857143,0.0,2,4.285714285714286,2,0,0,0,0,0,0
34652,7,4518.0199999999995,645.4314285714285,0.0,1,2.142857142857143,2,0,0,0,0,0,0
34653,13,7662.1,589.3923076923077,0.23076923076923078,2,1.9230769230769231,3,0,0,0,0,0,0
34654,12,7990.77,665.8975,0.08333333333333333,2,2.5,3,0,0,0,0,0,0
34655,13,6171.25,474.71153846153845,0.15384615384615385,4,3.4615384615384617,2,0,0,0,0,0,0
34656,7,5805.85,829.407142857143,0.42857142857142855,1,3.5714285714285716,3,0,0,1,0,0,1
34657,19,10850.04,571.0547368421053,0.21052631578947367,4,5.2631578947368425,3,0,0,0,0,0,0
34658,9,5532.49,614.7211111111111,0.1111111111111111,1,7.222222222222222,5,0,0,0,0,0,0
34659,13,5267.02,405.15538461538466,0.15384615384615385,2,1.5384615384615385,2,0,0,0,0,0,0
34660,17,10149.24,597.0141176470588,0.058823529411764705,2,4.705882352941177,4,0,0,0,0,0,0
34661,15,8975.21,598.3473333333333,0.06666666666666667,2,4.666666666666667,3,0,0,0,0,0,0
34662,9,5175.42,575.0466666666666,0.2222222222222222,3,5.0,4,0,0,0,0,0,0
34663,10,6251.75,625.175,0.2,3,0.5,1,0,0,0,0,0,0
34664,7,3690.87,527.2671428571429,0.0,4,9.285714285714286,4,0,0,0,0,0,0
34665,15,6475.05,431.67,0.13333333333333333,2,4.666666666666667,5,0,0,0,0,0,0
34666,18,11328.849999999999,629.3805555555555,0.05555555555555555,1,8.88888888888889,4,0,0,0,0,0,0
34667,15,5617.26,374.48400000000004,0.13333333333333333,4,3.6666666666666665,2,0,0,0,0,0,0
34668,19,11201.6,589.5578947368422,0.10526315789473684,4,5.526315789473684,3,0,0,0,0,0,0
34669,10,7298.09,729.809,0.1,2,2.5,3,0,0,0,0,0,0
34670,18,9659.960000000001,536.6644444444445,0.0,3,3.611111111111111,3,0,0,0,0,0,0
34671,6,2369.81,394.9683333333333,0.16666666666666666,2,0.8333333333333334,2,0,0,0,0,0,0
34672,12,4678.65,389.8875,0.08333333333333333,1,1.6666666666666667,3,0,0,0,0,0,0
34673,16,10587.74,661.73375,0.0625,2,6.875,4,0,0,0,0,0,0
34674,10,6433.51,643.351,0.1,2,4.5,3,0,0,0,0,0,0
34675,14,5218.52,372.7514285714286,0.0,3,6.071428571428571,2,0,0,0,0,0,0
34676,10,7439.89,743.989,0.1,4,3.0,3,0,0,0,0,0,0
34677,7,5730.08,818.5828571428572,0.14285714285714285,2,6.428571428571429,5,0,0,0,0,0,0
34678,14,8521.05,608.6464285714285,0.21428571428571427,4,5.0,4,0,0,0,0,0,0
34679,13,8986.97,691.3053846153846,0.07692307692307693,2,4.615384615384615,3,0,0,0,0,0,0
34680,8,3241.54,405.1925,0.0,2,5.625,3,0,0,0,0,0,0
34681,9,3810.81,423.42333333333335,0.1111111111111111,3,0.5555555555555556,4,0,0,0,0,0,0
34682,8,9085.54,1135.6925,0.0,2,6.875,2,0,0,0,0,0,0
34683,8,7354.46,919.3075,0.0,3,0.625,3,0,0,0,0,0,0
34684,7,2166.5099999999998,309.50142857142856,0.0,1,1.4285714285714286,2,0,0,0,0,0,0
34685,7,6141.83,877.4042857142857,0.0,3,4.285714285714286,3,0,0,0,0,0,0
34686,18,10068.15,559.3416666666667,0.05555555555555555,2,1.9444444444444444,3,0,0,0,0,0,0
34687,12,8846.55,737.2125,0.16666666666666666,4,1.25,2,0,0,0,0,0,0
34688,16,6464.19,404.011875,0.0,2,5.3125,3,0,0,0,0,0,0
34689,16,12047.89,752.993125,0.0625,4,2.8125,2,0,0,0,0,0,0
34690,16,4783.46,298.96625,0.125,4,2.8125,3,0,0,0,0,0,0
34691,13,6567.36,505.1815384615384,0.3076923076923077,1,4.230769230769231,2,0,0,1,0,0,1
34692,18,9752.7,541.8166666666667,0.1111111111111111,3,4.722222222222222,3,0,0,0,0,0,0
34693,11,10653.16,968.4690909090909,0.0,3,4.090909090909091,3,0,0,0,0,0,0
34694,13,5840.88,449.29846153846154,0.07692307692307693,3,6.153846153846154,2,0,0,0,0,0,0
34695,16,17765.1,1110.31875,0.125,4,2.5,3,0,0,0,0,0,0
34696,10,7206.0,720.6,0.2,1,6.5,4,0,0,0,0,0,0
34697,16,7856.990000000001,491.06187500000004,0.25,5,4.0625,3,0,0,0,0,0,0
34698,19,12328.23,648.8542105263158,0.05263157894736842,4,6.315789473684211,4,0,0,0,0,0,0
34699,8,4717.76,589.72,0.125,3,6.875,2,0,0,0,0,0,0
34700,12,5810.02,484.16833333333335,0.08333333333333333,4,8.333333333333334,3,0,0,0,0,0,0
34701,16,8069.9400000000005,504.37125000000003,0.125,3,5.3125,3,0,0,0,0,0,0
34702,19,13328.61,701.5057894736842,0.0,5,1.8421052631578947,3,0,0,0,0,0,0
34703,12,4502.92,375.24333333333334,0.0,1,4.583333333333333,3,0,0,0,0,0,0
34704,11,5599.83,509.07545454545453,0.0,2,1.8181818181818181,3,0,0,0,0,0,0
34705,8,4328.9,541.1125,0.25,2,4.375,2,0,0,0,0,0,0
34706,12,6965.53,580.4608333333333,0.16666666666666666,2,7.916666666666667,3,0,0,0,0,0,0
34707,12,9468.7,789.0583333333334,0.08333333333333333,2,4.166666666666667,2,0,0,0,0,0,0
34708,12,11816.24,984.6866666666666,0.08333333333333333,2,5.0,3,0,0,0,0,0,0
34709,14,8885.59,634.6850000000001,0.21428571428571427,3,3.2142857142857144,3,0,0,0,0,0,0
34710,11,4854.64,441.33090909090913,0.0,1,3.1818181818181817,2,0,0,0,0,0,0
34711,19,12152.23,639.5910526315789,0.0,1,3.9473684210526314,4,0,0,0,0,0,0
34712,17,9253.73,544.3370588235293,0.058823529411764705,1,4.117647058823529,5,0,0,0,0,0,0
34713,17,6331.099999999999,372.4176470588235,0.11764705882352941,3,4.117647058823529,3,0,0,0,0,0,0
34714,14,5491.27,392.23357142857145,0.14285714285714285,3,4.642857142857143,2,0,0,0,0,0,0
34715,15,12273.039999999999,818.2026666666666,0.2,3,5.0,3,0,0,0,0,0,0
34716,6,1861.06,310.1766666666667,0.0,1,5.0,1,0,0,0,0,0,0
34717,17,9883.39,581.3758823529412,0.058823529411764705,1,4.117647058823529,4,0,0,0,0,0,0
34718,13,15732.97,1210.2284615384615,0.07692307692307693,5,6.153846153846154,3,0,0,0,0,0,0
34719,18,11418.08,634.3377777777778,0.0,3,5.555555555555555,3,0,0,0,0,0,0
34720,9,5429.12,603.2355555555555,0.1111111111111111,3,2.2222222222222223,1,0,0,0,0,0,0
34721,8,8102.7,1012.8375,0.0,1,3.75,4,0,0,0,0,0,0
34722,11,5504.07,500.36999999999995,0.09090909090909091,1,1.3636363636363635,3,0,0,0,0,0,0
34723,9,3191.54,354.61555555555555,0.1111111111111111,1,5.555555555555555,2,0,0,0,0,0,0
34724,18,17905.97,994.7761111111112,0.0,3,5.277777777777778,3,0,0,0,0,0,0
34725,16,9097.24,568.5775,0.0,2,5.9375,3,0,0,0,0,0,0
34726,12,5341.59,445.1325,0.16666666666666666,2,7.083333333333333,3,0,0,0,0,0,0
34727,14,7591.889999999999,542.2778571428571,0.14285714285714285,4,2.857142857142857,3,0,0,0,0,0,0
34728,19,9708.58,510.9778947368421,0.05263157894736842,4,3.6842105263157894,3,0,0,0,0,0,0
34729,10,4681.1,468.11,0.1,1,6.5,2,0,0,0,0,0,0
34730,6,5988.22,998.0366666666667,0.16666666666666666,3,3.3333333333333335,2,0,0,0,0,0,0
34731,15,10041.63,669.4419999999999,0.06666666666666667,3,7.0,2,0,0,0,0,0,0
34732,9,6683.26,742.5844444444444,0.0,1,2.7777777777777777,2,0,0,0,0,0,0
34733,14,8856.01,632.5721428571429,0.07142857142857142,4,7.5,3,0,0,0,0,0,0
34734,9,6073.15,674.7944444444444,0.2222222222222222,1,2.2222222222222223,2,0,0,0,0,0,0
34735,14,9047.51,646.2507142857143,0.21428571428571427,1,1.7857142857142858,4,0,0,0,0,0,0
34736,18,15028.24,834.9022222222222,0.16666666666666666,3,1.6666666666666667,3,0,0,0,0,0,0
34737,11,7355.54,668.6854545454545,0.09090909090909091,4,5.909090909090909,6,0,0,0,0,0,0
34738,19,17152.73,902.7752631578948,0.05263157894736842,5,5.526315789473684,3,0,0,0,0,0,0
34739,11,7949.17,722.6518181818182,0.09090909090909091,1,3.1818181818181817,2,0,0,0,0,0,0
34740,14,9429.49,673.535,0.0,1,1.7857142857142858,3,0,0,0,0,0,0
34741,19,15287.69,804.6152631578948,0.0,4,3.6842105263157894,2,0,0,0,0,0,0
34742,16,7880.24,492.515,0.0625,1,3.4375,3,0,0,0,0,0,0
34743,6,4716.59,786.0983333333334,0.0,2,5.0,2,0,0,0,0,0,0
34744,15,6864.59,457.63933333333335,0.13333333333333333,3,4.666666666666667,4,0,0,0,0,0,0
34745,13,9448.39,726.7992307692307,0.0,2,2.3076923076923075,3,0,0,0,0,0,0
34746,11,5925.97,538.7245454545455,0.0,1,5.454545454545454,3,0,0,0,0,0,0
34747,6,3918.15,653.025,0.0,1,2.5,4,0,0,0,0,0,0
34748,19,7080.18,372.641052631579,0.05263157894736842,1,2.6315789473684212,2,0,0,0,0,0,0
34749,13,9040.86,695.4507692307693,0.0,2,3.8461538461538463,4,0,0,0,0,0,0
34750,14,9089.45,649.2464285714286,0.14285714285714285,3,3.9285714285714284,3,0,0,0,0,0,0
34751,14,14238.73,1017.0521428571428,0.14285714285714285,2,1.0714285714285714,3,0,0,0,0,0,0
34752,18,12800.630000000001,711.1461111111112,0.05555555555555555,3,7.222222222222222,4,0,0,0,0,0,0
34753,18,14983.46,832.4144444444444,0.1111111111111111,3,7.222222222222222,4,0,0,0,0,0,0
34754,15,7042.39,469.4926666666667,0.06666666666666667,1,4.0,4,0,0,0,0,0,0
34755,18,9285.25,515.8472222222222,0.0,6,3.611111111111111,4,0,0,0,0,1,1
34756,13,8018.41,616.8007692307692,0.0,5,3.8461538461538463,3,0,0,0,0,0,0
34757,17,10849.039999999999,638.1788235294117,0.058823529411764705,3,2.3529411764705883,3,0,0,0,0,0,0
34758,18,10488.289999999999,582.6827777777777,0.2777777777777778,7,3.611111111111111,3,0,0,0,0,1,1
34759,19,15115.05,795.528947368421,0.21052631578947367,2,6.052631578947368,3,0,0,0,0,0,0
34760,16,9246.21,577.888125,0.3125,3,3.125,3,0,0,1,0,0,1
34761,7,4288.2699999999995,612.6099999999999,0.0,3,4.285714285714286,2,0,0,0,0,0,0
34762,6,2696.14,449.3566666666666,0.0,1,1.6666666666666667,1,0,0,0,0,0,0
34763,15,14302.14,953.476,0.06666666666666667,2,6.333333333333333,4,0,0,0,0,0,0
34764,14,13345.84,953.2742857142857,0.07142857142857142,3,6.785714285714286,3,0,0,0,0,0,0
34765,16,8761.8,547.6125,0.1875,2,3.4375,3,0,0,0,0,0,0
34766,15,6626.71,441.78066666666666,0.06666666666666667,2,5.0,4,0,0,0,0,0,0
34767,9,5474.5599999999995,608.2844444444444,0.2222222222222222,2,2.2222222222222223,4,0,0,0,0,0,0
34768,12,6851.74,570.9783333333334,0.08333333333333333,4,0.8333333333333334,2,0,0,0,0,0,0
34769,11,8394.94,763.1763636363637,0.18181818181818182,2,3.6363636363636362,3,0,0,0,0,0,0
34770,18,12057.21,669.8449999999999,0.1111111111111111,3,1.3888888888888888,2,0,0,0,0,0,0
34771,15,8415.29,561.0193333333334,0.0,2,5.0,4,0,0,0,0,0,0
34772,16,13601.74,850.10875,0.125,1,3.75,2,0,0,0,0,0,0
34773,17,11617.25,683.3676470588235,0.058823529411764705,4,5.0,3,0,0,0,0,0,0
34774,10,7641.98,764.198,0.1,2,3.0,3,0,0,0,0,0,0
34775,9,7543.73,838.1922222222222,0.0,4,6.666666666666667,5,0,0,0,0,0,0
34776,6,2890.82,481.80333333333334,0.0,2,0.0,1,0,0,0,0,0,0
34777,17,9600.46,564.7329411764705,0.0,3,4.117647058823529,3,0,0,0,0,0,0
34778,11,7563.39,687.5809090909091,0.09090909090909091,2,5.909090909090909,2,0,0,0,0,0,0
34779,6,4338.2,723.0333333333333,0.0,3,0.8333333333333334,3,0,0,0,0,0,0
34780,7,4639.98,662.8542857142857,0.14285714285714285,2,3.5714285714285716,2,0,0,0,0,0,0
34781,10,2853.5699999999997,285.35699999999997,0.0,3,3.5,2,0,0,0,0,0,0
34782,6,4986.41,831.0683333333333,0.0,3,5.833333333333333,2,0,0,0,0,0,0
34783,12,7927.1,660.5916666666667,0.08333333333333333,2,5.833333333333333,3,0,0,0,0,0,0
34784,17,5969.16,351.1270588235294,0.058823529411764705,2,5.294117647058823,3,0,0,0,0,0,0
34785,17,8922.71,524.865294117647,0.11764705882352941,3,3.823529411764706,2,0,0,0,0,0,0
34786,14,6209.64,443.5457142857143,0.14285714285714285,3,4.285714285714286,3,0,0,0,0,0,0
34787,32,15797.86,493.683125,0.5,9,5.625,3,1,1,1,1,1,4
34788,14,11091.6,792.2571428571429,0.0,4,2.857142857142857,2,0,0,0,0,0,0
34789,12,10179.61,848.3008333333333,0.08333333333333333,2,2.9166666666666665,2,0,0,0,0,0,0
34790,17,9205.36,541.4917647058824,0.23529411764705882,2,3.5294117647058822,2,0,0,0,0,0,0
34791,16,13051.36,815.71,0.125,3,4.375,3,0,0,0,0,0,0
34792,7,5596.24,799.4628571428572,0.14285714285714285,1,5.714285714285714,4,0,0,0,0,0,0
34793,12,6074.4400000000005,506.2033333333334,0.08333333333333333,2,3.3333333333333335,4,0,0,0,0,0,0
34794,18,11000.35,611.1305555555556,0.05555555555555555,2,3.0555555555555554,5,0,0,0,0,0,0
34795,17,9046.25,532.1323529411765,0.058823529411764705,4,4.117647058823529,3,0,0,0,0,0,0
34796,10,4941.77,494.177,0.0,4,3.5,3,0,0,0,0,0,0
34797,8,2664.71,333.08875,0.0,2,2.5,1,0,0,0,0,0,0
34798,14,7358.88,525.6342857142857,0.0,2,3.5714285714285716,3,0,0,0,0,0,0
34799,12,5364.2699999999995,447.0225,0.0,2,4.166666666666667,4,0,0,0,0,0,0
34800,13,8382.18,644.7830769230769,0.07692307692307693,3,8.846153846153847,3,0,0,0,0,0,0
34801,15,7643.830000000001,509.5886666666667,0.0,1,2.6666666666666665,2,0,0,0,0,0,0
34802,12,10965.23,913.7691666666666,0.08333333333333333,3,8.75,4,0,0,0,0,0,0
34803,9,9002.56,1000.2844444444444,0.1111111111111111,2,2.2222222222222223,2,0,0,0,0,0,0
34804,15,9384.64,625.6426666666666,0.06666666666666667,3,3.3333333333333335,3,0,0,0,0,0,0
34805,9,2931.94,325.7711111111111,0.0,1,1.1111111111111112,2,0,0,0,0,0,0
34806,13,8247.41,634.4161538461539,0.15384615384615385,4,7.3076923076923075,3,0,0,0,0,0,0
34807,15,8453.27,563.5513333333333,0.06666666666666667,3,4.666666666666667,2,0,0,0,0,0,0
34808,6,3683.6,613.9333333333333,0.0,1,6.666666666666667,3,0,0,0,0,0,0
34809,9,10247.119999999999,1138.5688888888888,0.1111111111111111,2,5.555555555555555,3,0,0,0,0,0,0
34810,19,9548.15,502.53421052631575,0.15789473684210525,3,3.9473684210526314,3,0,0,0,0,0,0
34811,10,7984.259999999999,798.4259999999999,0.0,2,3.5,2,0,0,0,0,0,0
34812,15,6784.34,452.28933333333333,0.06666666666666667,4,2.3333333333333335,2,0,0,0,0,0,0
34813,17,9572.1,563.064705882353,0.0,3,4.705882352941177,3,0,0,0,0,0,0
34814,15,17170.37,1144.6913333333332,0.06666666666666667,1,4.333333333333333,4,0,0,0,0,0,0
34815,15,9192.37,612.8246666666668,0.0,2,6.333333333333333,2,0,0,0,0,0,0
34816,16,12987.51,811.719375,0.125,2,7.1875,3,0,0,0,0,0,0
34817,14,8750.74,625.0528571428571,0.14285714285714285,6,6.785714285714286,3,0,0,0,0,1,1
34818,10,5999.08,599.908,0.0,3,1.0,2,0,0,0,0,0,0
34819,16,12106.81,756.675625,0.0625,5,4.0625,3,0,0,0,0,0,0
34820,19,13911.5,732.1842105263158,0.05263157894736842,5,4.2105263157894735,3,0,0,0,0,0,0
34821,8,5994.11,749.26375,0.125,2,5.625,2,0,0,0,0,0,0
34822,8,8982.81,1122.85125,0.0,2,3.75,3,0,0,0,0,0,0
34823,8,7118.87,889.85875,0.0,1,5.625,3,0,0,0,0,0,0
34824,6,3514.74,585.79,0.16666666666666666,2,6.666666666666667,3,0,0,0,0,0,0
34825,26,17548.920000000002,674.9584615384616,0.5,9,5.576923076923077,4,1,1,1,1,1,4
34826,8,5323.22,665.4025,0.25,3,3.75,2,0,0,0,0,0,0
34827,17,8128.03,478.1194117647059,0.11764705882352941,4,2.9411764705882355,2,0,0,0,0,0,0
34828,18,5299.76,294.43111111111114,0.1111111111111111,2,3.888888888888889,2,0,0,0,0,0,0
34829,14,6581.06,470.0757142857143,0.0,4,5.0,2,0,0,0,0,0,0
34830,12,5391.17,449.26416666666665,0.25,3,5.0,2,0,0,0,0,0,0
34831,14,6125.0199999999995,437.50142857142856,0.42857142857142855,3,3.5714285714285716,2,0,0,1,0,0,1
34832,19,9663.46,508.6031578947368,0.0,2,1.8421052631578947,2,0,0,0,0,0,0
34833,7,4826.889999999999,689.5557142857142,0.0,2,2.857142857142857,3,0,0,0,0,0,0
34834,10,4462.79,446.279,0.0,2,2.5,3,0,0,0,0,0,0
34835,19,8236.87,433.5194736842106,0.2631578947368421,5,3.4210526315789473,2,0,0,0,0,0,0
34836,19,10622.61,559.0847368421053,0.15789473684210525,2,2.3684210526315788,3,0,0,0,0,0,0
34837,10,8563.16,856.316,0.1,1,6.0,3,0,0,0,0,0,0
34838,18,16189.17,899.3983333333333,0.05555555555555555,2,3.611111111111111,3,0,0,0,0,0,0
34839,7,6896.860000000001,985.2657142857144,0.0,3,0.7142857142857143,3,0,0,0,0,0,0
34840,11,7715.1,701.3727272727273,0.09090909090909091,3,2.272727272727273,4,0,0,0,0,0,0
34841,14,7141.02,510.0728571428572,0.07142857142857142,2,0.35714285714285715,2,0,0,0,0,0,0
34842,9,4115.83,457.31444444444446,0.0,4,2.2222222222222223,2,0,0,0,0,0,0
34843,15,7155.89,477.05933333333337,0.06666666666666667,5,5.333333333333333,3,0,0,0,0,0,0
34844,6,3059.0,509.8333333333333,0.0,1,2.5,2,0,0,0,0,0,0
34845,9,4272.34,474.70444444444445,0.1111111111111111,5,2.7777777777777777,3,0,0,0,0,0,0
34846,15,13186.59,879.106,0.0,3,5.0,2,0,0,0,0,0,0
34847,16,9929.1,620.56875,0.0625,1,5.3125,3,0,0,0,0,0,0
34848,18,10635.65,590.8694444444444,0.1111111111111111,1,4.166666666666667,4,0,0,0,0,0,0
34849,10,6457.17,645.717,0.2,2,4.0,3,0,0,0,0,0,0
34850,17,15903.1,935.4764705882353,0.11764705882352941,1,2.6470588235294117,3,0,0,0,0,0,0
34851,16,16603.75,1037.734375,0.125,3,2.5,3,0,0,0,0,0,0
34852,10,5259.77,525.9770000000001,0.0,3,3.0,4,0,0,0,0,0,0
34853,10,3826.3900000000003,382.639,0.4,2,2.5,2,0,0,1,0,0,1
34854,13,8027.9,617.5307692307692,0.46153846153846156,2,5.0,3,0,0,1,0,0,1
34855,10,6997.71,699.771,0.0,3,5.0,2,0,0,0,0,0,0
34856,14,8495.75,606.8392857142857,0.07142857142857142,2,2.857142857142857,2,0,0,0,0,0,0
34857,6,8238.77,1373.1283333333333,0.0,2,1.6666666666666667,2,0,0,0,0,0,0
34858,23,12823.19,557.53,0.5652173913043478,8,4.782608695652174,5,1,1,1,1,1,4
34859,9,3699.22,411.02444444444444,0.2222222222222222,3,8.88888888888889,4,0,0,0,0,0,0
34860,17,11620.3,683.5470588235294,0.11764705882352941,3,3.5294117647058822,2,0,0,0,0,0,0
34861,16,13930.7,870.66875,0.0625,4,6.5625,3,0,0,0,0,0,0
34862,15,14521.42,968.0946666666666,0.2,2,7.0,4,0,0,0,0,0,0
34863,9,5054.62,561.6244444444444,0.1111111111111111,3,5.0,2,0,0,0,0,0,0
34864,12,4288.67,357.38916666666665,0.16666666666666666,3,4.166666666666667,3,0,0,0,0,0,0
34865,12,6010.86,500.905,0.16666666666666666,1,4.583333333333333,6,0,0,0,0,0,0
34866,18,12427.95,690.4416666666667,0.0,4,3.611111111111111,3,0,0,0,0,0,0
34867,19,22314.35,1174.4394736842105,0.15789473684210525,1,2.8947368421052633,3,0,0,0,0,0,0
34868,14,11668.59,833.4707142857143,0.07142857142857142,3,4.285714285714286,7,0,0,0,0,0,0
34869,14,7667.2699999999995,547.6621428571428,0.0,4,2.857142857142857,2,0,0,0,0,0,0
34870,8,6441.18,805.1475,0.0,2,4.375,2,0,0,0,0,0,0
34871,8,4265.32,533.165,0.125,4,6.25,2,0,0,0,0,0,0
34872,8,6116.2,764.525,0.0,2,8.75,4,0,0,0,0,0,0
34873,17,7770.48,457.0870588235294,0.058823529411764705,3,4.117647058823529,2,0,0,0,0,0,0
34874,18,17984.54,999.1411111111112,0.2777777777777778,5,3.3333333333333335,2,0,0,0,0,0,0
34875,18,12319.82,684.4344444444445,0.1111111111111111,2,3.0555555555555554,3,0,0,0,0,0,0
34876,17,14918.86,877.58,0.058823529411764705,1,3.235294117647059,3,0,0,0,0,0,0
34877,6,4710.860000000001,785.1433333333334,0.0,4,1.6666666666666667,2,0,0,0,0,0,0
34878,15,9437.17,629.1446666666667,0.06666666666666667,1,3.3333333333333335,3,0,0,0,0,0,0
34879,15,11702.24,780.1493333333333,0.0,4,4.666666666666667,3,0,0,0,0,0,0
34880,14,5635.8,402.5571428571429,0.0,2,3.2142857142857144,2,0,0,0,0,0,0
34881,6,5633.74,938.9566666666666,0.0,2,5.833333333333333,2,0,0,0,0,0,0
34882,16,9733.35,608.334375,0.125,3,5.625,3,0,0,0,0,0,0
34883,14,12858.16,918.4399999999999,0.14285714285714285,4,3.9285714285714284,4,0,0,0,0,0,0
34884,16,10915.37,682.210625,0.0,3,4.6875,5,0,0,0,0,0,0
34885,16,11394.54,712.15875,0.0625,4,1.875,4,0,0,0,0,0,0
34886,7,4188.99,598.4271428571428,0.0,1,0.0,1,0,0,0,0,0,0
34887,6,3050.1099999999997,508.35166666666663,0.16666666666666666,2,1.6666666666666667,2,0,0,0,0,0,0
34888,8,5268.610000000001,658.5762500000001,0.0,2,1.25,3,0,0,0,0,0,0
34889,9,8460.36,940.0400000000001,0.0,1,3.888888888888889,2,0,0,0,0,0,0
34890,14,13916.94,994.0671428571429,0.07142857142857142,1,3.5714285714285716,3,0,0,0,0,0,0
34891,16,11148.96,696.81,0.125,3,5.625,4,0,0,0,0,0,0
34892,10,4880.39,488.03900000000004,0.2,3,5.5,3,0,0,0,0,0,0
34893,17,11543.9,679.0529411764705,0.058823529411764705,2,4.705882352941177,4,0,0,0,0,0,0
34894,10,4960.86,496.08599999999996,0.0,1,5.5,4,0,0,0,0,0,0
34895,15,8416.85,561.1233333333333,0.13333333333333333,3,3.3333333333333335,2,0,0,0,0,0,0
34896,14,9849.64,703.5457142857142,0.21428571428571427,1,4.642857142857143,3,0,0,0,0,0,0
34897,15,9483.0,632.2,0.13333333333333333,3,6.0,2,0,0,0,0,0,0
34898,6,3836.69,639.4483333333334,0.16666666666666666,1,5.0,2,0,0,0,0,0,0
34899,15,11260.0,750.6666666666666,0.13333333333333333,2,2.6666666666666665,3,0,0,0,0,0,0
34900,30,25721.54,857.3846666666667,0.36666666666666664,8,4.333333333333333,3,1,1,1,1,1,4
34901,13,7425.7,571.2076923076922,0.07692307692307693,1,4.615384615384615,2,0,0,0,0,0,0
34902,7,1842.8400000000001,263.2628571428572,0.0,2,9.285714285714286,1,0,0,0,0,0,0
34903,8,4238.219999999999,529.7774999999999,0.125,2,5.625,2,0,0,0,0,0,0
34904,10,7493.54,749.354,0.2,4,3.0,3,0,0,0,0,0,0
34905,18,11024.130000000001,612.4516666666667,0.1111111111111111,2,2.7777777777777777,3,0,0,0,0,0,0
34906,17,15989.810000000001,940.5770588235295,0.058823529411764705,2,3.235294117647059,2,0,0,0,0,0,0
34907,6,4009.15,668.1916666666667,0.0,2,3.3333333333333335,3,0,0,0,0,0,0
34908,10,3444.39,344.43899999999996,0.1,4,4.0,3,0,0,0,0,0,0
34909,19,15556.84,818.781052631579,0.2631578947368421,5,6.315789473684211,4,0,0,0,0,0,0
34910,7,6272.18,896.0257142857143,0.0,1,2.142857142857143,2,0,0,0,0,0,0
34911,13,5535.77,425.82846153846157,0.0,4,4.230769230769231,2,0,0,0,0,0,0
34912,10,9351.92,935.192,0.2,1,3.0,3,0,0,0,0,0,0
34913,8,5571.73,696.46625,0.25,1,6.875,3,0,0,0,0,0,0
